Date,estimated-transaction-volume-usd,estimated-transaction-volume,Output-volume,n-transactions-excluding-chains-longer-than-100,n-transactions-excluding-popular,n-unique-addresses,Cost-per-transaction,Transaction-fees,Miners-revenue,difficulty,Hash-rate,median-confirmation-time,n-transactions-per-block,n-orphaned-blocks,avg-block-size,trade-volume,market-price
2017-05-19,858596952.490287,437720.10435873,2945763.68201335,219526,309333,633617,15.3041348098776,442.811934,4746879.57975,559970892890,4565153.86753024,11.8833333333333,1948.18292682927,1,0.971260817073171,154137281.047623,1961.5204875
2017-05-20,681378820.785806,331908.79839663,2804084.67104612,270829,343449,646325,14.2575930594863,387.7538543,4862316.83169375,559970892890,4592990.17160055,19.325,2138.21212121212,1,0.967212927272727,136549462.179928,2052.9097875
2017-05-21,545513367.880205,266554.69422871,2312823.37124224,246467,316206,608719,13.7475987596559,352.78845637,4331490.18988125,559970892890,4091936.69833504,10.2333333333333,2218.07482993197,0,0.990363700680272,128454137.153529,2046.5344625
2017-05-22,888560604.104556,425013.92921845,3323799.8645585,226497,318975,604610,14.2301217269329,406.63804239,4499105.2965,559970892890,4064100.39426473,11.3666666666667,2245.67123287671,0,0.966800397260274,295717901.862952,2090.6623125
2017-05-23,1026598216.66908,448744.85299926,4112953.88938068,256495,354151,687290,15.9792159908485,468.38356854,5668946.092425,584152236544.97,4976737.78165219,10.7666666666667,2188.75,0,0.978685166666667,203482045.580081,2287.7102875
2017-05-24,1071925264.36522,450541.37638858,3588186.52070526,234682,327095,631835,16.8471840496321,472.94001691,5524488.081,595921917085,4562009.63318118,18,2198.97402597403,0,0.970548168831169,248904779.148447,2379.19383333333
2017-05-25,1209302552.27682,506576.47791631,3530884.9287766,252424,343608,659055,17.2939697341941,498.87943053,5871333.85971429,595921917085,4828620.58576969,11.7,2147.93865030675,0,0.976875766871166,401279047.703039,2387.20628571429
2017-05-26,946402388.927964,427853.65763293,2804635.98055144,249637,328442,641520,15.8084363445252,469.79624965,5119620.43585714,595921917085,4532386.19400468,15.3666666666667,2178.69281045752,0,0.958775267973856,324426983.641017,2211.97685714286
2017-05-27,646375171.124453,320932.55895422,2657377.9514045,255800,327292,651462,15.9517178040225,528.8278222,5121736.6836375,595921917085,4976737.78165219,17,1975.67857142857,1,0.991460916666667,321289966.612791,2014.0529625
2017-05-28,519142526.076755,236729.17066887,2786546.06826741,235008,300226,592662,17.6779335513036,421.48503001,5262057.4296,595921917085,4887867.46412269,9.78333333333333,1867.53333333333,0,0.977982139393939,185870201.067253,2192.9808
2017-05-29,574153810.848041,252272.09723391,2525128.96458489,229240,317854,594355,16.858043356994,494.90441559,5260813.81305,595921917085,4473139.31565167,10.7166666666667,2130.05298013245,0,0.977900741721854,133826839.147238,2275.9307
2017-05-30,894942260.970001,399669.58091842,3826430.14816413,234575,342419,634488,18.1852083599099,588.38790095,6132063.83141429,595921917085,5302595.61259371,13.925,1943.91620111732,0,0.980603117318436,148703191.104274,2239.20534285714
2017-05-31,853819146.38086,373509.98690076,3330411.62442271,228463,316863,614126,18.6239844507751,570.4198544,5808558.0762,595921917085,4858244.02494619,16.825,1961.18292682927,0,0.976696451219512,204425185.125556,2285.93391428571
2017-06-01,945504768.844997,394084.67517878,3357411.23059463,224706,314252,610354,20.2175347329898,569.07004507,6245228.67372857,595921917085,5035984.6600052,15.075,1880.64117647059,0,0.97774664117647,198826825.007486,2399.24267142857
2017-06-02,726398967.485236,296956.94054565,2928808.54262625,184629,266135,534561,20.6757352840681,470.15193004,5437774.58695714,595921917085,4325022.11976917,12.7666666666667,1859.85616438356,0,0.981988616438356,122456001.784644,2446.14241428571
2017-06-03,818661057.901143,324123.98086806,3233909.07777391,212821,294660,601583,24.367919569526,545.64725387,7190853.40616409,595921917085,5687700.32188822,11.0333333333333,1590.20833333333,0,0.981052463541667,129006639.128374,2525.76515847
2017-06-04,627567197.394298,249413.35979832,3486275.16396496,189103,261135,537387,23.2139449257116,441.99355556,5967104.60828572,628336862170.783,5432357.04184814,16.575,1652.44720496894,0,0.982358670807454,120095754.433804,2516.17314285714
2017-06-05,796468589.299733,295172.70586174,3259528.68113647,195204,284508,576032,23.5036883070253,475.43804182,6586584.0163125,678760110082,5533581.08610618,10.8,1767.86585365854,0,0.96443012195122,168803116.294317,2698.3138125
2017-06-06,886338620.295228,307402.77109944,2545677.65511058,203252,291156,617593,23.2556515201143,511.33813564,6705146.00152968,678760110082,5094943.56098801,16.925,1969.64238410596,0,0.990044397350993,371264851.948563,2883.31369663714
2017-06-07,883089172.782132,331375.38349026,2630808.40539208,249235,334120,657364,21.4203411950845,668.13204735,7060707.82519375,678760110082,5567322.4341922,19.3,2058.90909090909,0,0.992122860606061,205713695.041186,2664.9208625
2017-06-08,810352769.004518,290137.13023306,2395589.20058031,217758,300955,609712,23.2024410678718,490.9904414,6905690.49109375,678760110082,5567322.4341922,17.05,1862.89090909091,1,0.969814206060606,174094195.569209,2792.9991875
2017-06-09,678997662.043602,240141.37976078,2596621.09418937,186802,276088,571964,23.4775259733915,455.56014992,6408509.03145,678760110082,5094943.56098801,15.625,1868.76821192053,0,0.973540092715232,108367646.935007,2827.4913
2017-06-10,671075205.245043,235847.89724848,2449118.61011924,179875,249580,516474,24.0290415275898,390.9040331,5916952.85642857,678760110082,4757530.08012788,16.075,1808.4609929078,1,0.966455241134752,154123952.097499,2845.37285714286
2017-06-11,657286287.918019,221919.00747566,2301534.23117236,158422,218769,467561,28.9831243123208,356.12024978,6255384.1416,678760110082,4926236.82055794,15.4,1526.65753424658,0,0.945474835616438,181774994.376943,2961.8296125
2017-06-12,839906528.513899,316030.55631783,2893538.970918,182049,263515,538624,22.1954984650759,409.8643713,5779114.42340625,678760110082,4959978.16864396,13.5,1830.59863945578,1,0.967594673469388,393739719.85602,2657.6750625
2017-06-13,848899018.332959,308894.41280565,3332828.04807174,182984,284404,611325,21.1164230664176,479.43977642,5967683.91362857,678760110082,4757530.08012788,11.4333333333333,2069.33333333333,1,0.977147936170213,204283558.773255,2748.18508571429
2017-06-14,753304915.376917,307843.1224549,3266873.63574763,196888,281987,565868,18.7561544785418,454.74199601,5217092.61125,678760110082,4723788.73204186,12.55,2054.6,2,0.969356292857143,268520562.446329,2447.0415625
2017-06-15,731207789.227483,299371.01404504,3066425.90119852,196855,286986,577610,19.5629673928585,435.40345777,5540766.447125,678760110082,5162426.25716004,11.1333333333333,1915.95424836601,0,0.994383816993464,435834778.645497,2442.48025
2017-06-16,624436119.969871,253325.07100154,3448634.12057126,185527,262448,536165,20.3210444037424,375.35139576,5304593.52034286,678760110082,4993719.51672997,15.7,1823.89864864865,0,0.983088047297297,195907758.543039,2464.95981428571
2017-06-17,536083586.07985,201087.12132022,2338185.94032216,168741,232337,477378,23.936005624015,311.39831919,5461151.4595,679668719408.648,5129905.64429561,9.66666666666667,1631.40689655172,0,0.985705317241379,158849628.787881,2665.927
2017-06-18,522791407.9265,208500.29865902,2263317.85615952,151890,205883,433246,25.0368323576011,277.9955946,5066179.98395753,711697198173,5129905.64429561,10.6166666666667,1443.85517241379,0,0.93663735862069,146939437.219467,2507.38925214429
2017-06-19,610147802.967963,233129.0732389,3071769.1186712,178446,263540,532642,22.0676230676655,387.16284645,5761788.39289375,711697198173,5342177.6019906,15.475,1786.58278145695,2,0.986316271523179,146249310.047667,2617.2102625
2017-06-20,712285162.402789,258544.74981891,3018444.73833646,192117,263107,594425,21.6060995429592,388.08537505,5639440.47775,711697198173,4882255.02698479,15.3,1952.44927536232,0,0.965675224637681,204123502.969616,2754.97825
2017-06-21,823610544.473253,308347.88784242,3625571.8708005,193626,274021,585194,21.0926624673534,462.70370719,5729387.77125,711697198173,4953012.34621645,20.125,2001.45,0,0.983057978571429,208033200.754031,2671.04325
2017-06-22,692310514.891309,253845.76609373,3267161.42806557,176303,263107,534177,22.0926165409272,447.10509654,5791396.09454375,711697198173,4917633.68660062,11.9833333333333,1940.17985611511,0,0.992577848920863,143429984.705015,2727.2880125
2017-06-23,555414772.841651,204918.92534913,2401755.51512493,176357,253493,506612,24.3886818591738,338.95972894,6125531.76571429,711697198173,5660585.53853309,13.85,1624.6125,0,0.94888029375,91452068.3552582,2710.41228571429
2017-06-24,415023200.291167,160292.30208351,2254175.1962506,152618,222085,469727,24.3064024534498,307.20884336,5333679.66825,711697198173,5165284.30391144,14.65,1555.66438356164,0,0.949838753424658,146373123.475035,2589.1648875
2017-06-25,509648501.093749,202855.97048157,1868429.04665603,124604,175953,378448,24.7969420205155,258.68838592,4323782.37771428,711697198173,4316196.47313148,10.2166666666667,1481.30327868852,0,0.927724532786885,135111001.588317,2512.36628571429
2017-06-26,694801740.265596,285169.5864067,3779418.89569924,163291,254353,515883,20.0014799865828,375.05657594,5067818.19885714,711697198173,5023769.66544811,10.9166666666667,1844.40845070423,0,0.987224345070423,237329706.387851,2436.45105714286
2017-06-27,727176652.108091,288802.47535433,2770208.70309384,169266,253055,556158,19.4403848564623,367.89377898,4893544.70261429,711697198173,4634604.40967396,19.95,1982.72519083969,0,0.98994879389313,239311708.34134,2517.90311428571
2017-06-28,723115848.432698,279697.55591561,2823966.12788099,179111,273354,549136,21.6979699729345,385.86002411,5859693.92942143,711697198173,5554449.55968559,14.25,1782.23566878981,0,0.97258723566879,157399624.664812,2585.34918571429
2017-06-29,609903745.578716,239702.98533171,3186635.15883391,148813,225341,467647,20.2778838803541,341.40053758,4529057.7655,711697198173,4245439.15389981,13.45,1925.45,0,0.966836958333333,107906654.061843,2544.414475
2017-06-30,751359279.497503,303255.86546903,3475033.63820546,177910,259782,533427,21.1490258009888,357.17190559,5463199.231875,711697198173,5448313.5808381,11.8833333333333,1736.1038961039,0,0.956314383116883,103718383.040637,2477.641375
2017-07-01,505340302.274764,207610.57403305,2316434.73344175,148844,216634,440616,25.2921557169043,255.27403629,5415823.2440625,711697198173,5802100.17699641,7.11666666666667,1352.78048780488,0,0.882732609756098,105511589.739273,2434.0778625
2017-07-02,471702116.785209,188590.97610916,1799632.14846133,131023,191864,409305,32.4245281173973,197.85958294,6165436.66014286,708707940675.899,6622798.79067395,8.575,1045.42021276596,0,0.77958329787234,96748666.5112271,2501.19134285714
2017-07-03,595876275.287674,232652.8030842,2832034.60303896,163466,247094,497458,24.3558346879267,283.21012118,5975338.92485714,708659466230,5988701.03412006,7.93333333333333,1489.67058823529,0,0.815769535294118,131455113.20711,2561.22542857143
2017-07-04,568885136.293409,218824.71327885,2286343.30467359,172076,249948,548401,22.4521121831064,293.93425872,5536124.68895625,708659466230,5389830.93070805,10.1,1669.82352941176,0,0.89702977124183,130187106.934509,2599.7298375
2017-07-05,730594292.935001,278939.28636151,2513987.23811052,162749,231998,476016,23.0781398077928,225.82080685,5284210.78731115,708659466230,5248920.31814053,9.73333333333333,1590.65771812081,0,0.909539919463087,119861961.703483,2619.18750300429
2017-07-06,538505332.217494,206326.43151146,2215848.5913875,153619,218976,459294,23.3803352489387,241.52060511,5092047.08025,708659466230,5002326.74614734,14.775,1585.25352112676,0,0.956304661971831,93522266.987947,2609.96775
2017-07-07,715785277.024915,287325.35650684,2453741.07715304,170852,237821,559413,21.3790835071416,240.65571245,5027244.05042857,708659466230,5213692.66499864,9.75,1646.04054054054,0,0.937060209459459,116912656.444312,2491.20121428571
2017-07-08,558655116.259649,218043.17962244,2699738.77099774,156118,216252,451048,26.1615176171256,192.41183082,5589288.04024375,708659466230,5812562.76841065,8.03333333333333,1338.39393939394,0,0.858895296969697,91133549.9590164,2562.1306625
2017-07-09,649899495.694139,256245.374237,2367596.8213848,131794,184449,390402,25.3757097510002,157.22803089,4618491.1051875,708659466230,4861416.13357982,14.325,1363.21739130435,0,0.749616797101449,56620250.183562,2536.2389375
2017-07-10,686994894.879853,290340.44612291,3269080.45651825,164188,245860,567052,25.0797050046167,205.57250621,6117732.90435714,708659466230,6939847.66895089,6.41666666666667,1277.77664974619,0,0.746657908629442,163706108.821534,2366.17014285714
2017-07-11,651438758.555755,274884.66552628,2896549.04491078,177044,259517,563334,21.1347640711734,207.57617324,5418689.75697857,708659466230,6094383.99354571,10.3,1536.17919075145,0,0.890107624277456,184411999.561849,2369.86212857143
2017-07-12,568381379.604232,238240.26823744,2631445.67662563,176186,251176,513002,22.5907671119239,222.35199706,5595773.27428572,708659466230,6235294.60611324,11.3,1452.75706214689,0,0.88156415819209,153172924.853367,2385.74857142857
2017-07-13,443677408.29146,188415.37831089,2516299.99475323,164902,239800,489848,20.8122478228042,210.79018124,4943867.78329167,708659466230,5530741.54327559,14.125,1566.2101910828,0,0.855335471337579,106346343.510297,2354.78341666667
2017-07-14,486550966.171203,222073.27749605,2601799.879111,154200,222649,473082,18.7740093079213,215.37764419,4133223.08758333,761764941640.259,5559049.84406697,10.6333333333333,1639.58992805755,0,0.900208978417266,133121604.152023,2190.94783333333
2017-07-15,448326857.892318,217740.56141369,1958573.71804338,152423,216511,446599,18.2450928042084,378.35756847,3915180.1334,804525194568,5079131.8719173,19.725,1746.85826771654,0,0.97498737007874,205297978.825804,2058.9956
2017-07-16,461314550.094561,238872.7911214,2035268.69111756,143741,198860,406436,20.9545142473426,166.92852306,4114452.06615,804525194568,6518885.7883663,8.03333333333333,1246.41104294479,0,0.840269717791411,152530374.288047,1931.2143
2017-07-17,570175601.509061,261954.17112031,2658035.61301638,150915,225090,475431,19.3552504756376,198.03657541,4307537.8817625,804525194568,5918988.32317922,13.325,1556.18243243243,0,0.94528775,242313696.007367,2176.6234875
2017-07-18,619790724.757426,267137.09795138,2653766.96798901,176377,254413,561055,20.3632828845527,224.51846967,5135590.600375,804525194568,6598872.11705791,13.3,1579.24242424242,0,0.959427872727273,262461203.849224,2320.12225
2017-07-19,584802118.292619,258217.49167811,2509365.82786204,169750,248342,519400,18.4211876644384,201.60223858,4503486.59445,804525194568,5958981.48752502,15.3,1703.14093959732,0,0.939300073825503,186988238.223787,2264.7657
2017-07-20,755326162.652794,260620.10265072,2443211.00041247,154014,224769,477427,28.3811205289123,229.27219537,6303559.80625,804525194568,6478892.6240205,7.53333333333333,1420.98148148148,0,0.929456129629629,281540460.651042,2898.18841666667
2017-07-21,678739138.707783,253053.57998798,2264274.48135723,184411,260942,542764,21.7292934867622,249.73969757,5613834.8937125,804525194568,6158947.30925405,18.175,1743.13636363636,0,0.976516766233766,384806565.899718,2682.1953625
2017-07-22,498204137.656356,177447.78049873,1793088.27485509,155964,216965,433135,27.2899321116255,171.03691992,5890365.48028571,804525194568,6398906.29532888,8.03333333333333,1395.9875,0,0.92575418125,215642445.091624,2807.60985714286
2017-07-23,423959853.132146,155550.21819622,1600323.65108757,129890,177243,353197,34.2574087823378,125.37693822,5998934.92638333,804525194568,6878824.26747855,9.45,1052.50581395349,0,0.683351726744186,169964412.20341,2725.54971666667
2017-07-24,552414399.138306,200745.03152739,2393466.60029161,164489,234998,469352,27.4178394023029,166.96352984,6381472.96525714,804525194568,7118783.25355338,10.95,1348.7191011236,0,0.89442411235955,139976350.753785,2751.82102857143
2017-07-25,758199393.1264,296056.23190559,7336256.31276614,165157,238500,511831,21.1827607238871,168.49293292,4978579.95,804525194568,5918988.32317922,14.525,1648.89189189189,0,0.934254324324324,288015952.527245,2560.99791666667
2017-07-26,676202732.850874,271020.03428842,3704928.86247153,160389,232701,460146,21.0323989655489,167.53481996,4829127.82765,804525194568,5878995.15883341,9.15,1618.04761904762,0,0.967338823129252,176626997.822606,2495.02858571429
2017-07-27,827890554.604792,312691.77266599,2481256.08559528,153571,220311,443425,24.5681537468962,166.27056958,5348202.5,836351931635.429,6585327.48529789,8.48333333333333,1463.43506493507,0,0.923606636363636,146490393.915232,2647.625
2017-07-28,1328334473.74626,477537.03043209,4203872.08972441,160855,240817,487086,23.2182586091969,188.43132327,5563273.16666667,860221984436,6414280.01814729,8.23333333333333,1648.04666666667,0,0.916863406666667,232077673.061138,2781.63658333333
2017-07-29,928609716.26399,341085.52993273,4134542.02443456,150145,205225,416822,27.3234713779916,156.46665323,5536229.74975,860221984436,6713613.08566083,12.875,1344.8025477707,0,0.872203152866242,127294021.518869,2722.51278571429
2017-07-30,1121219506.56105,408316.71911196,8866222.52448205,120310,180109,386558,29.4602390171924,138.11682207,5226926.135625,860221984436,6285994.41778435,12.375,1252.68707482993,0,0.810337360544218,152859034.12126,2745.95541666667
2017-07-31,1772644310.58777,618414.99003852,2947402.79044772,174451,225772,485988,24.9077350303986,194.86886623,5550844.9225,860221984436,6200470.68420905,17.225,1593.18620689655,0,0.926722013793104,127009234.076638,2866.43166666667
2017-08-01,1369195845.96077,505161.32127589,2633798.15211866,107242,130345,301131,39.8406904201534,75.94662047,5102352.598,860221984436,6371518.15135965,11.75,885.06711409396,0,0.725291630872483,214878001.378837,2710.41306666667
2017-08-02,1412768876.84739,524484.35295545,2820428.45897889,146066,203050,403175,26.1295513683129,130.51485681,5295684.41123333,860221984436,6499803.75172259,12.3,1377.11184210526,0,0.878083467105263,117440138.307372,2693.63398333333
2017-08-03,970956325.844183,347500.15006616,2133227.078621,147327,205843,427728,24.2544947429171,124.10595421,5009853.06598333,860221984436,5901137.61669551,11.1166666666667,1543.60144927536,0,0.868854710144927,113131475.036807,2794.11771666667
2017-08-04,1196484564.99912,416334.92143627,2329716.15325999,170634,229312,467900,28.6538187642821,113.47123621,6553817.39554167,860221984436,7654374.1549891,6.6,1317.27374301676,0,0.924147648044693,106217903.395446,2873.85108333333
2017-08-05,983755829.874634,305693.18522792,1958602.78141455,171803,232773,463849,31.2195822549574,113.56678695,7255240.305075,860221984436,7568850.42141381,10.375,1354.6384180791,0,0.881231593220339,344352179.136612,3218.11501666667
2017-08-06,1044204487.05969,321040.55690193,1759850.47466035,146171,193455,408435,29.9453755974741,87.90639938,5802571.55946667,860221984436,5986661.35027081,12.425,1425.90714285714,0,0.786434007142857,122798187.412306,3252.56253333333
2017-08-07,1385571339.14303,406656.61751305,2359919.57315269,172075,241118,512717,27.8367716352641,121.82649183,6700311.56775,860221984436,6542565.61851024,7.7,1627.46405228758,0,0.943697823529412,198345493.030077,3407.22683333333
2017-08-08,1245606695.55827,360275.33482536,2700000.25991305,190148,265704,587787,27.7150895905198,159.06311046,7395323.699,860221984436,7012946.15317437,12.05,1680.32926829268,0,0.979247707317073,241759565.088791,3457.37433333333
2017-08-09,807119553.20315,240405.45275459,2423175.5980359,188985,253174,532314,24.2251882922394,157.95191308,6117048.54896667,888074709977.536,6333394.73736857,11.7,1890.97826086957,0,0.954165920289855,199170113.975786,3357.32631666667
2017-08-10,963128414.09316,281254.30230846,2835042.93782607,179015,249804,550474,24.7995813173909,193.18600285,6163927.56,923233068448,6149818.07831441,13.1666666666667,1925.11194029851,0,0.981281641791045,153824056.618621,3424.4042
2017-08-11,991542730.422875,272963.77444305,3229999.64436041,182752,273509,580987,26.0279020047727,234.94470226,7130610.58666667,923233068448,6608759.72594982,11.9333333333333,1972.22916666667,0,0.967170902777778,195208159.042682,3632.50666666667
2017-08-12,870629381.104836,225972.98654355,2414521.11750102,180360,252439,530699,28.0729476205503,210.75240215,7067966.94625714,923233068448,6195712.24307795,19.4583333333333,1929.78518518519,0,0.97991502962963,332122906.137614,3852.80291428571
2017-08-13,926444961.956574,224562.88412238,2243479.26248676,183205,254611,516470,31.9582464359649,189.71104645,8147957.3395,923233068448,6792336.38500398,8.45,1779.12162162162,0,0.983320155405405,381628414.15467,4125.54802
2017-08-14,873611922.486482,203972.34514715,2822187.04217318,172251,247068,542909,31.4343300227319,249.18827382,7782196.464,923233068448,5966241.41926025,17.375,1964.32307692308,0,0.955262761538462,168021272.437397,4282.992
2017-08-15,1206087776.35741,286004.19119451,2679106.22240755,218682,300436,650899,30.5149581533081,350.45038263,9146734.44467143,923233068448,6975913.04405814,15.05,2046.06578947368,0,0.975069901315789,592573698.109937,4217.02832857143
2017-08-16,982522797.133453,225303.95287487,2954985.44512964,198126,266961,543436,31.2950262618608,347.52500864,8320553.07068572,923233068448,5966241.41926025,14.25,2114.35384615385,0,0.966727707692307,341988374.479416,4360.87687142857
2017-08-17,1318331836.48347,304554.25517204,2790880.55218694,238791,337055,631515,32.4395672738311,365.31634907,10849951.008825,923233068448,8215055.49267373,8.65,1940.32960893855,0,0.978681603351955,351792037.668382,4328.72571666667
2017-08-18,1137241535.01308,275331.80887693,2669279.00876073,191134,301461,580732,29.1076896476238,337.96192313,8775119.92163334,923233068448,6838230.54976752,14.425,2095.63758389262,0,0.959987362416107,373082615.758036,4130.44006666667
2017-08-19,1323689299.86848,313472.69392998,2352589.93866989,187994,258336,535350,34.0781114496628,265.91179874,8768358.08796429,923233068448,6930018.8792946,9.91666666666667,1767.09933774834,0,0.966455158940397,322665040.396549,4222.66221428571
2017-08-20,755018135.82287,181583.87597231,1783558.8404568,152932,203607,444725,36.1657474174431,208.98199629,7392849.38326667,923233068448,5966241.41926025,11.9333333333333,1621.93846153846,0,0.961449,177654410.099107,4157.95803333333
2017-08-21,819457187.48811,202649.23936119,2497994.70442613,166247,227242,501755,29.6392219444412,297.96496476,6787387.377,923233068448,5277828.94780714,13.8166666666667,2058.88695652174,0,0.976487,123200186.512389,4043.722
2017-08-22,881477645.717734,215933.01456173,1843217.52772626,144844,189037,419158,30.0873175739441,334.18474511,5749751.915025,923233068448,4084580.66395509,28.95,2205.42696629213,0,0.998175235955056,504190986.228416,4082.18098333333
2017-08-23,1059426386.83923,253757.86221134,2363819.52862018,227705,305147,628516,33.4471853579656,541.97068152,10230714.975,923233068448,7297172.19740292,12.55,1985.74842767296,0,0.986510666666667,257486335.948642,4174.95
2017-08-24,756043560.937531,174190.8736831,1648686.5401843,149191,196200,423332,35.1071307558562,385.99923422,6929315.63815833,891643263404.624,4459277.5076504,12.65,2017.87128712871,0,0.938786227722772,218844386.909857,4340.31671666667
2017-08-25,765174341.395903,175375.84051831,1419457.76485436,155103,199952,471224,35.3857399993455,425.81587924,7153227.770775,888171856257,4459277.5076504,17.1166666666667,2061.07920792079,0,0.92875899009901,246665524.629258,4363.05445
2017-08-26,696876277.133024,159815.1929658,1402892.59232257,174536,219933,472784,33.4580977132132,425.31312205,7319121.602025,888171856257,4635882.55745833,20.5166666666667,2157,0,0.998218152380952,139377309.636477,4360.51331666667
2017-08-27,781459739.10363,179468.16791116,1285150.42558278,192479,239910,509082,38.1799461432944,358.8427277,9642615.80416667,888171856257,6843445.68005754,11.0833333333333,1689.61935483871,0,0.990802012903226,112660557.886513,4354.30833333333
2017-08-28,925154460.78649,210661.0287116,1720458.17982114,152466,215537,504370,39.0685562607301,378.17846684,8451775.682825,888171856257,5695512.85630595,11,1734.65891472868,0,0.98130023255814,209634566.495669,4391.67351666667
2017-08-29,1144825472.10891,248443.81227569,1958313.30089661,192323,265191,593017,38.0987098377116,461.76014165,10384095.211575,888171856257,6578538.10534563,15.95,1886.68456375839,0,0.99817711409396,317010671.85489,4607.98545
2017-08-30,1010875740.75228,219995.30221876,1638679.81694412,181406,258886,565808,42.1217239652623,388.49753062,11046350.7914,888171856257,7417412.09193333,11.35,1615.86904761905,0,0.983372113095238,202687613.639907,4594.98785
2017-08-31,1192190047.07208,251079.61705344,1789355.67612996,187994,267739,589297,41.4521710392677,413.21489691,11260486.7325,888171856257,7196655.77967341,14.15,1722.23312883436,0,0.981641533742331,220351499.90189,4748.255
2017-09-01,1228012219.93815,250015.72065525,1802440.92605982,193054,270293,591520,44.2872484407702,382.74200641,12131997.8411667,888171856257,7682319.66664524,11.625,1630.28735632184,0,0.971879586206896,338585244.352781,4911.74001666667
2017-09-02,918257379.547961,200475.91684273,1580305.84700538,169698,224454,536081,45.2698291343419,290.49925993,10374577.6422,888171856257,7240807.0421254,11.025,1443.96951219512,0,0.809001018292683,440710136.096623,4580.38748
2017-09-03,795926407.795165,171234.72742958,1424953.24126513,139007,186748,437076,51.5095420634187,239.13526989,9700709.88521667,888171856257,6799294.41760555,10.75,1268.11038961039,0,0.765766662337662,308302328.0213,4648.15998333333
2017-09-04,1422579714.85704,327474.10651346,2420753.39615032,173405,255198,561328,40.5388144641476,325.4016802,10527922.2704417,888171856257,7726470.92909722,11.5,1538.74285714286,0,0.927660777142857,513527217.625004,4344.09831666667
2017-09-05,1403653848.42835,312706.91971194,6493150.03892282,173899,263568,601576,44.3207546450325,281.90480312,11928773.77205,888171856257,8697798.70304087,8.825,1410.90355329949,0,0.763565624365482,467133132.497132,4488.72014
2017-09-06,1347017552.02148,290191.55564021,2520446.76902912,176488,264180,587813,38.6100088661482,272.59987797,10290919.41095,903315386418.901,7430760.7659943,7.9,1705.09259259259,0,0.904135802469136,384503428.817761,4641.82201666667
2017-09-07,1261424204.1056,271002.52448286,2233112.27531996,176631,244953,526959,44.6147384071214,257.33579475,11050159.279,922724699725,8072925.27663579,11.8,1456.67045454545,0,0.810041318181818,222544560.603045,4654.6585
2017-09-08,1024260564.1264,237606.1057972,2168325.69503364,189605,265933,606485,37.098192635562,217.76572461,10028960.301525,922724699725,8027056.38301854,8.33333333333333,1597.07428571429,0,0.913187714285714,503768705.75522,4310.75018333333
2017-09-09,778259235.638952,177865.07807325,1849746.7984409,148937,208197,452503,45.3309977689943,144.85041627,9554034.21192,922724699725,7751843.02131505,7.21666666666667,1289.2899408284,0,0.731735857988166,117381164.671261,4375.55952
2017-09-10,875474655.953428,202190.24353681,1623220.04883032,136003,184514,412029,41.861872736776,143.23841995,7845878.46,922724699725,6329907.31918033,12.95,1400.28985507246,0,0.784202855072464,331793077.940704,4329.955
2017-09-11,848892503.35962,199829.21737278,2692005.49771615,167093,243006,537474,39.1261242032831,159.73383041,9592187.25763333,922724699725,7981187.48940129,7.73333333333333,1456.85057471264,0,0.82935225862069,250115590.43003,4248.09001666667
2017-09-12,906438524.081371,214844.90570682,2430941.86072376,172192,245104,549109,41.1465642933594,148.9079562,10193192.4658667,922724699725,8623352.00004277,8.925,1362.92553191489,0,0.71123920212766,311636501.265497,4219.03661666667
2017-09-13,1003125422.22574,253233.20588187,2831212.88400122,175899,251282,543777,37.740262623902,133.73148672,9617966.63546667,922724699725,8715089.78727727,6.43333333333333,1385.89473684211,0,0.713780389473684,541722553.542839,3961.27126666667
2017-09-14,889710944.008651,268015.09325095,3200145.08440588,177594,256389,552954,28.8379765102822,153.73503588,7489085.28,922724699725,7981187.48940129,11.85,1540.62068965517,0,0.80235058045977,736178849.380965,3319.63
2017-09-15,1503345854.32898,398314.8351992,3534612.48517044,210298,277657,637364,29.240311870431,12.81949192,8227898.31766667,922724699725,8256400.85110478,11.925,1622.66111111111,0,0.844177233333333,1267434715.96796,3774.26528333333
